pitcher,player_name,game_year,pitch_type,n,release_speed,arm_angle,extension_ratio
595014,"Treinen, Blake",2020,FF,36,97.12499999999999,54.682113666913025,0.8813852813852812
595014,"Treinen, Blake",2020,SI,221,96.88190045248868,53.45183328164004,0.8785097255685504
595014,"Treinen, Blake",2020,FC,35,94.25428571428573,53.64360654294795,0.8798515769944342
595014,"Treinen, Blake",2022,FF,8,96.6625,61.7787390459111,0.8649350649350649
595014,"Treinen, Blake",2022,SI,22,96.31818181818181,57.64440352786468,0.871310507674144
595014,"Treinen, Blake",2022,FC,20,92.02000000000001,57.03168206862564,0.8438961038961038
595014,"Treinen, Blake",2024,FF,82,94.29268292682923,57.67126454088392,0.873867595818815
595014,"Treinen, Blake",2024,SI,252,94.64365079365079,58.697066353347935,0.8773036487322213
595014,"Treinen, Blake",2024,FC,119,90.77899159663866,57.68604443983242,0.8655243915748122
595014,"Treinen, Blake",2020,FF,36,97.12499999999999,54.682113666913025,0.8813852813852812
595014,"Treinen, Blake",2020,SI,221,96.88190045248868,53.45183328164004,0.8785097255685504
595014,"Treinen, Blake",2020,FC,35,94.25428571428573,53.64360654294795,0.8798515769944342
595014,"Treinen, Blake",2021,FF,82,97.7231707317073,57.17576676606495,0.860943934114666
595014,"Treinen, Blake",2021,SI,300,97.38766666666669,54.419738920500286,0.8672727272727289
595014,"Treinen, Blake",2021,FC,328,93.30060975609759,54.587565764121855,0.8621317706683569
595014,"Treinen, Blake",2022,FF,8,96.6625,61.7787390459111,0.8649350649350649
595014,"Treinen, Blake",2022,SI,22,96.31818181818181,57.64440352786468,0.871310507674144
595014,"Treinen, Blake",2022,FC,20,92.02000000000001,57.03168206862564,0.8438961038961038
595014,"Treinen, Blake",2024,FF,82,94.29268292682923,57.67126454088392,0.873867595818815
595014,"Treinen, Blake",2024,SI,252,94.64365079365079,58.697066353347935,0.8773036487322213
595014,"Treinen, Blake",2024,FC,119,90.77899159663866,57.68604443983242,0.8655243915748122
595191,"Eickhoff, Jerad",2022,FF,19,88.83684210526314,48.74617189583139,1.00803324099723
595191,"Eickhoff, Jerad",2021,FF,173,90.02543352601158,45.089474193798836,1.0106175844234861
595263,"Jannis, Mickey",2021,FF,9,87.73333333333332,36.18051266058197,1.0415458937198068
595345,"Okert, Steven",2023,FF,393,93.82569974554711,56.662153812865185,1.040932535589027
595345,"Okert, Steven",2022,FF,309,93.66666666666657,57.46766987757559,1.0296510102335363
595345,"Okert, Steven",2024,FF,146,92.95479452054795,54.88275658677894,1.0440577563865232
595345,"Okert, Steven",2024,SI,56,92.88392857142856,55.39637719588644,1.052027027027027
595345,"Okert, Steven",2024,FF,146,92.95479452054795,54.88275658677894,1.0440577563865232
595345,"Okert, Steven",2024,SI,56,92.88392857142856,55.39637719588644,1.052027027027027
595345,"Okert, Steven",2021,FF,193,92.24352331606215,55.86909654431255,1.030611959109368
595345,"Okert, Steven",2021,SI,50,91.95000000000002,60.36642314408678,1.0180540540540541
595345,"Okert, Steven",2021,FF,193,92.24352331606215,55.86909654431255,1.030611959109368
595345,"Okert, Steven",2021,SI,50,91.95000000000002,60.36642314408678,1.0180540540540541
595411,"Sherriff, Ryan",2021,SI,157,92.01783439490444,63.872634503329294,1.032475351190994
595411,"Sherriff, Ryan",2023,SI,57,88.69122807017544,73.97630093628555,1.0246575342465756
595411,"Sherriff, Ryan",2020,SI,101,90.8841584158416,67.22430643284352,1.040661874406619
595465,"Winkler, Dan",2021,FF,157,93.9764331210191,54.25782716252501,1.052229299363058
595465,"Winkler, Dan",2021,SI,50,92.69400000000002,57.88473370982134,1.0435200000000002
595465,"Winkler, Dan",2021,FC,524,91.20286259541989,58.17359180035413,1.0429923664122152
595465,"Winkler, Dan",2021,FF,157,93.9764331210191,54.25782716252501,1.052229299363058
595465,"Winkler, Dan",2021,SI,50,92.69400000000002,57.88473370982134,1.0435200000000002
595465,"Winkler, Dan",2021,FC,524,91.20286259541989,58.17359180035413,1.0429923664122152
595465,"Winkler, Dan",2020,FF,67,92.90149253731343,56.822222962059364,1.0285373134328357
595465,"Winkler, Dan",2020,SI,30,92.3,59.17040568273697,1.0464
595465,"Winkler, Dan",2020,FF,67,92.90149253731343,56.822222962059364,1.0285373134328357
595465,"Winkler, Dan",2020,SI,30,92.3,59.17040568273697,1.0464
595465,"Winkler, Dan",2021,FF,157,93.9764331210191,54.25782716252501,1.052229299363058
595465,"Winkler, Dan",2021,SI,50,92.69400000000002,57.88473370982134,1.0435200000000002
595465,"Winkler, Dan",2021,FC,524,91.20286259541989,58.17359180035413,1.0429923664122152
595798,"Alaniz, R.J.",2021,SI,37,92.79459459459463,66.9305615210213,0.9183499288762447
595881,"Beede, Tyler",2022,FF,257,95.75680933852148,54.08132854687273,1.0556315069933755
595881,"Beede, Tyler",2022,SI,245,95.62612244897961,50.23096004583603,1.0561720904578047
595881,"Beede, Tyler",2024,FF,78,93.71794871794869,55.73803331074355,1.0382536382536385
595881,"Beede, Tyler",2024,SI,20,91.07000000000001,56.6810372030546,1.028918918918919
595881,"Beede, Tyler",2022,FF,257,95.75680933852148,54.08132854687273,1.0556315069933755
595881,"Beede, Tyler",2022,SI,245,95.62612244897961,50.23096004583603,1.0561720904578047
595881,"Beede, Tyler",2021,FF,13,95.91538461538461,48.28382689559068,1.0465696465696466
595881,"Beede, Tyler",2024,FF,78,93.71794871794869,55.73803331074355,1.0382536382536385
595881,"Beede, Tyler",2024,SI,20,91.07000000000001,56.6810372030546,1.028918918918919
595897,"Burdi, Nick",2023,FF,41,98.00975609756095,57.66264538589759,0.9853658536585362
595897,"Burdi, Nick",2024,FF,125,97.52959999999999,66.17988685079816,1.0196480000000003
595897,"Burdi, Nick",2020,FF,25,98.12800000000001,57.339685177963496,0.9843199999999999
595918,"Cole, A.J.",2020,FF,134,93.3917910447761,49.03699874020517,1.0283388253537504
595918,"Cole, A.J.",2021,FF,48,93.80833333333335,44.88626602650958,1.023376623376623
595928,"Curtiss, John",2020,FF,214,93.99579439252334,43.507401961664705,1.0334506614880465
595928,"Curtiss, John",2023,FF,168,93.64464285714283,45.045399852462026,1.0106679035250477
595928,"Curtiss, John",2024,FF,17,93.82352941176471,44.43071688809818,1.0203208556149732
595928,"Curtiss, John",2021,FF,353,94.92067988668566,43.265740948780625,1.0139582796806592
595939,"Ellis, Chris",2021,FF,232,93.78189655172413,47.741130403772054,1.0171518137035378
595939,"Ellis, Chris",2022,FF,38,92.55263157894736,54.57793520105667,0.9723855092276145
596001,"Junis, Jakob",2022,FF,15,91.35333333333332,60.255087468056054,0.9525333333333336
596001,"Junis, Jakob",2022,SI,569,91.88154657293491,61.29820969810068,0.9517328646748673
596001,"Junis, Jakob",2021,FF,218,90.77385321100921,55.34850185477048,0.9301284403669721
596001,"Junis, Jakob",2021,SI,26,90.85384615384618,53.966807272556785,0.947076923076923
596001,"Junis, Jakob",2024,FF,94,92.51382978723406,60.243436912003475,0.9862127659574463
596001,"Junis, Jakob",2024,SI,341,91.89266862170092,61.22907565502824,0.9846803519061584
596001,"Junis, Jakob",2020,FF,137,91.1423357664233,55.454796363179874,0.9660729927007293
596001,"Junis, Jakob",2020,SI,58,90.61724137931033,52.15281506751951,0.9655172413793103
596001,"Junis, Jakob",2022,FF,15,91.35333333333332,60.255087468056054,0.9525333333333336
596001,"Junis, Jakob",2022,SI,569,91.88154657293491,61.29820969810068,0.9517328646748673
596001,"Junis, Jakob",2023,FF,15,93.8733333333333,56.392157996378735,0.9887999999999998
596001,"Junis, Jakob",2023,SI,365,93.68328767123286,58.182320387108874,0.9905534246575348
596001,"Junis, Jakob",2023,FF,15,93.8733333333333,56.392157996378735,0.9887999999999998
596001,"Junis, Jakob",2023,SI,365,93.68328767123286,58.182320387108874,0.9905534246575348
596001,"Junis, Jakob",2024,FF,94,92.51382978723406,60.243436912003475,0.9862127659574463
596001,"Junis, Jakob",2024,SI,341,91.89266862170092,61.22907565502824,0.9846803519061584
596001,"Junis, Jakob",2021,FF,218,90.77385321100921,55.34850185477048,0.9301284403669721
596001,"Junis, Jakob",2021,SI,26,90.85384615384618,53.966807272556785,0.947076923076923
596001,"Junis, Jakob",2020,FF,137,91.1423357664233,55.454796363179874,0.9660729927007293
596001,"Junis, Jakob",2020,SI,58,90.61724137931033,52.15281506751951,0.9655172413793103
596027,"Maples, Dillon",2021,FF,187,95.11336898395714,55.363964264593506,0.9866743749096681
596027,"Maples, Dillon",2021,SI,105,95.43428571428572,59.91211164867341,0.98965250965251
596027,"Maples, Dillon",2020,FF,8,96.32499999999999,63.62006532335413,0.9912162162162161
596027,"Maples, Dillon",2020,SI,7,96.74285714285715,63.41171354522454,0.9845559845559845
596027,"Maples, Dillon",2020,FF,8,96.32499999999999,63.62006532335413,0.9912162162162161
596027,"Maples, Dillon",2020,SI,7,96.74285714285715,63.41171354522454,0.9845559845559845
596027,"Maples, Dillon",2021,FF,187,95.11336898395714,55.363964264593506,0.9866743749096681
596027,"Maples, Dillon",2021,SI,105,95.43428571428572,59.91211164867341,0.98965250965251
596035,"McClain, Reggie",2020,SI,77,93.34415584415585,51.9382419585531,0.9706563706563704
596043,"Mengden, Daniel",2022,FF,35,92.48857142857143,37.91993450832888,1.039843444227006
596043,"Mengden, Daniel",2020,FF,116,90.04137931034482,34.46183026196632,1.1043457723193195
596049,"Morimando, Shawn",2021,FF,65,91.05538461538463,50.10652632870282,1.0441025641025634
596049,"Morimando, Shawn",2021,SI,19,90.75263157894737,47.6276256027906,1.0535087719298248
596049,"Morimando, Shawn",2021,FF,65,91.05538461538463,50.10652632870282,1.0441025641025634
596049,"Morimando, Shawn",2021,SI,19,90.75263157894737,47.6276256027906,1.0535087719298248
596057,"Norris, Daniel",2021,FF,469,92.70170575692956,46.21386683424239,0.9251887281738037
596057,"Norris, Daniel",2022,FF,347,91.19394812680116,47.77929565683664,0.9607757613521309
596057,"Norris, Daniel",2022,SI,79,90.92531645569619,56.34347704413579,0.9479302086897017
596057,"Norris, Daniel",2023,FF,107,88.8158878504673,53.77283978643569,0.9997979287698919
596057,"Norris, Daniel",2022,FF,347,91.19394812680116,47.77929565683664,0.9607757613521309
596057,"Norris, Daniel",2022,SI,79,90.92531645569619,56.34347704413579,0.9479302086897017
596057,"Norris, Daniel",2020,FF,233,92.64978540772533,46.779422318294976,0.9149982600626386
596071,"Peters, Dillon",2022,FF,148,92.91351351351355,45.446592780668084,1.0506280928816127
596071,"Peters, Dillon",2022,SI,171,92.50116959064327,44.56089460724569,1.0524339016555448
596071,"Peters, Dillon",2020,FF,18,90.60555555555555,37.72058195348322,0.9755868544600939
596071,"Peters, Dillon",2022,FF,148,92.91351351351355,45.446592780668084,1.0506280928816127
596071,"Peters, Dillon",2022,SI,171,92.50116959064327,44.56089460724569,1.0524339016555448
596071,"Peters, Dillon",2021,FF,155,90.80387096774191,36.511890699566436,1.0352385279418432
596071,"Peters, Dillon",2021,SI,74,90.69864864864867,35.75642192364275,1.0369242481918537
596071,"Peters, Dillon",2021,FF,155,90.80387096774191,36.511890699566436,1.0352385279418432
596071,"Peters, Dillon",2021,SI,74,90.69864864864867,35.75642192364275,1.0369242481918537
596082,"Reed, Jake",2022,FF,21,90.88571428571429,81.6919956297928,0.8826254826254828
596082,"Reed, Jake",2022,SI,144,91.69444444444444,94.13013613841618,0.8778153153153151
596082,"Reed, Jake",2023,SI,10,88.2,101.7675001653752,0.8643243243243243
596082,"Reed, Jake",2022,FF,21,90.88571428571429,81.6919956297928,0.8826254826254828
596082,"Reed, Jake",2022,SI,144,91.69444444444444,94.13013613841618,0.8778153153153151
596082,"Reed, Jake",2021,SI,55,87.57272727272729,109.57252347019768,0.8258476658476657
596101,"Shafer, Justin",2020,FF,44,91.0409090909091,42.09092918097253,1.0496314496314498
596101,"Shafer, Justin",2020,SI,17,90.19411764705885,44.9649646830789,1.0454689984101748
596101,"Shafer, Justin",2020,FF,44,91.0409090909091,42.09092918097253,1.0496314496314498
596101,"Shafer, Justin",2020,SI,17,90.19411764705885,44.9649646830789,1.0454689984101748
596112,"Stephenson, Robert",2020,FF,53,94.69811320754721,46.102819097931466,0.9986415094339625
596112,"Stephenson, Robert",2022,FF,437,96.81075514874134,47.34282476440616,0.9913775743707088
596112,"Stephenson, Robert",2021,FF,379,96.4751978891821,46.425206184733355,0.9967282321899745
596112,"Stephenson, Robert",2023,FF,180,96.83055555555552,42.662968665818816,0.9836444444444449
596133,"Weaver, Luke",2020,FF,523,94.04072657743791,36.61175302724471,0.979267221332227
596133,"Weaver, Luke",2022,FF,414,94.86884057971021,45.77526715024448,0.9319232275754041
596133,"Weaver, Luke",2022,SI,9,94.22222222222223,53.39076536804436,0.9297297297297297
596133,"Weaver, Luke",2022,FF,414,94.86884057971021,45.77526715024448,0.9319232275754041
596133,"Weaver, Luke",2022,SI,9,94.22222222222223,53.39076536804436,0.9297297297297297
596133,"Weaver, Luke",2021,FF,686,93.6097667638485,36.842014443228145,0.9642502560869934
596133,"Weaver, Luke",2023,FF,982,94.01924643584515,41.428233511347294,0.9467991413001476
596133,"Weaver, Luke",2023,FC,248,90.28064516129027,48.56489532818449,0.9474716652136023
596133,"Weaver, Luke",2024,FF,666,95.7117117117118,42.20814187808021,0.969271974677381
596133,"Weaver, Luke",2024,FC,310,91.26,42.378984690107515,0.9619877942458581
596133,"Weaver, Luke",2024,FF,666,95.7117117117118,42.20814187808021,0.969271974677381
596133,"Weaver, Luke",2024,FC,310,91.26,42.378984690107515,0.9619877942458581
596133,"Weaver, Luke",2023,FF,982,94.01924643584515,41.428233511347294,0.9467991413001476
596133,"Weaver, Luke",2023,FC,248,90.28064516129027,48.56489532818449,0.9474716652136023
596271,"Lawrence, Casey",2023,FF,69,89.73768115942028,66.9609551614095,1.0280193236714974
596271,"Lawrence, Casey",2023,SI,151,89.30662251655623,66.82898235404387,1.0359823399558494
596271,"Lawrence, Casey",2023,FF,69,89.73768115942028,66.9609551614095,1.0280193236714974
596271,"Lawrence, Casey",2023,SI,151,89.30662251655623,66.82898235404387,1.0359823399558494
596271,"Lawrence, Casey",2022,FF,65,90.91538461538458,67.12782399461746,1.0033333333333334
596271,"Lawrence, Casey",2022,SI,33,89.9878787878788,66.98782880320422,1.007070707070707
596271,"Lawrence, Casey",2022,FF,65,90.91538461538458,67.12782399461746,1.0033333333333334
596271,"Lawrence, Casey",2022,SI,33,89.9878787878788,66.98782880320422,1.007070707070707
596295,"Gomber, Austin",2020,FF,276,92.45072463768116,28.93711088191665,1.0359683794466417
596295,"Gomber, Austin",2021,FF,753,91.59694555112888,26.842574518810657,1.0277642676049041
596295,"Gomber, Austin",2023,FF,949,90.58798735511044,34.57135959170363,1.0330381946820273
596295,"Gomber, Austin",2023,SI,25,90.82799999999999,35.673867567153394,1.0429090909090908
596295,"Gomber, Austin",2023,FF,949,90.58798735511044,34.57135959170363,1.0330381946820273
596295,"Gomber, Austin",2023,SI,25,90.82799999999999,35.673867567153394,1.0429090909090908
596295,"Gomber, Austin",2022,FF,836,90.97105263157893,32.221055737353716,1.007450444292549
596295,"Gomber, Austin",2024,FF,1057,90.40274361400196,36.27365236861275,1.0440378920984357
596720,"Neverauskas, Dovydas",2020,FF,168,94.672619047619,33.95045243248275,1.0721904761904768
597113,"Johnson, DJ",2021,FF,41,94.7756097560976,47.323770656237095,1.0821566110397949
598264,"Barnes, Matt",2024,FF,93,91.37849462365594,45.28904876888934,1.0915110356536508
598264,"Barnes, Matt",2022,FF,318,94.97924528301886,46.841514774869545,1.0828202581926551
598264,"Barnes, Matt",2020,FF,245,95.55510204081634,44.03317401080471,1.09308270676692
598264,"Barnes, Matt",2021,FF,458,95.84432314410483,44.078764160935336,1.0873017697081178
598264,"Barnes, Matt",2023,FF,182,93.35604395604398,43.252410807293145,1.0805378831694645
598286,"Ramirez, Nick",2021,SI,91,89.77142857142854,51.58016484290007,0.8710237131289761
598286,"Ramirez, Nick",2020,FF,26,89.93461538461537,49.46471204470713,0.8939271255060729
598286,"Ramirez, Nick",2020,SI,51,89.2921568627451,52.96250481097842,0.8820433436532508
598286,"Ramirez, Nick",2024,SI,94,87.59787234042552,60.227451529021714,0.8751399776035835
598286,"Ramirez, Nick",2023,FF,16,90.3625,51.15741140282768,0.9098684210526315
598286,"Ramirez, Nick",2023,SI,268,89.05634328358207,55.73385980726215,0.9138452474469781
598286,"Ramirez, Nick",2020,FF,26,89.93461538461537,49.46471204470713,0.8939271255060729
598286,"Ramirez, Nick",2020,SI,51,89.2921568627451,52.96250481097842,0.8820433436532508
598286,"Ramirez, Nick",2023,FF,16,90.3625,51.15741140282768,0.9098684210526315
598286,"Ramirez, Nick",2023,SI,268,89.05634328358207,55.73385980726215,0.9138452474469781
598287,"Ramirez, Noe",2021,FF,217,89.13778801843323,76.47361128154368,0.9792442396313354
598287,"Ramirez, Noe",2022,FF,311,89.76688102893888,77.19056859457658,0.9596913183279735
598287,"Ramirez, Noe",2020,FF,121,88.72809917355363,77.6713112043724,0.9364628099173559
600887,"Del Pozo, Miguel",2021,FF,48,93.34166666666664,45.162146669115025,0.926369863013699
600887,"Del Pozo, Miguel",2020,FF,60,93.29833333333336,49.31925846738632,0.9652054794520548
600917,"Leclerc, Jose",2023,FF,343,95.12507288629737,41.83341790105129,0.9324101068999017
600917,"Leclerc, Jose",2023,SI,39,95.1948717948718,45.38111606780226,0.9358974358974357
600917,"Leclerc, Jose",2023,FC,156,90.1551282051282,47.7251578489356,0.929166666666668
600917,"Leclerc, Jose",2020,FF,27,94.5185185185185,46.75987764166189,0.8969135802469135
600917,"Leclerc, Jose",2024,FF,419,95.32028639618142,44.99968530981201,0.9297136038186141
600917,"Leclerc, Jose",2024,SI,85,95.03764705882351,45.80519983651401,0.9201960784313729
600917,"Leclerc, Jose",2024,FC,189,90.221164021164,48.222330480450346,0.9143738977072314
600917,"Leclerc, Jose",2024,FF,419,95.32028639618142,44.99968530981201,0.9297136038186141
600917,"Leclerc, Jose",2024,SI,85,95.03764705882351,45.80519983651401,0.9201960784313729
600917,"Leclerc, Jose",2024,FC,189,90.221164021164,48.222330480450346,0.9143738977072314
600917,"Leclerc, Jose",2023,FF,343,95.12507288629737,41.83341790105129,0.9324101068999017
600917,"Leclerc, Jose",2023,SI,39,95.1948717948718,45.38111606780226,0.9358974358974357
600917,"Leclerc, Jose",2023,FC,156,90.1551282051282,47.7251578489356,0.929166666666668
600917,"Leclerc, Jose",2024,FF,419,95.32028639618142,44.99968530981201,0.9297136038186141
600917,"Leclerc, Jose",2024,SI,85,95.03764705882351,45.80519983651401,0.9201960784313729
600917,"Leclerc, Jose",2024,FC,189,90.221164021164,48.222330480450346,0.9143738977072314
600917,"Leclerc, Jose",2022,FF,286,96.45839160839158,45.967254618906516,0.8965034965034966
600917,"Leclerc, Jose",2023,FF,343,95.12507288629737,41.83341790105129,0.9324101068999017
600917,"Leclerc, Jose",2023,SI,39,95.1948717948718,45.38111606780226,0.9358974358974357
600917,"Leclerc, Jose",2023,FC,156,90.1551282051282,47.7251578489356,0.929166666666668
600921,"Machado, Andres",2021,FF,351,94.85897435897434,37.83163165825154,1.1220231822971536
600921,"Machado, Andres",2021,SI,92,93.91956521739132,42.422129782583504,1.1285288862418108
600921,"Machado, Andres",2023,FF,228,96.61315789473686,50.89409862941309,1.1057678442682042
600921,"Machado, Andres",2023,SI,231,95.96277056277059,54.94745888920061,1.1077744173634578
600921,"Machado, Andres",2021,FF,351,94.85897435897434,37.83163165825154,1.1220231822971536
600921,"Machado, Andres",2021,SI,92,93.91956521739132,42.422129782583504,1.1285288862418108
600921,"Machado, Andres",2023,FF,228,96.61315789473686,50.89409862941309,1.1057678442682042
600921,"Machado, Andres",2023,SI,231,95.96277056277059,54.94745888920061,1.1077744173634578
600921,"Machado, Andres",2022,FF,312,95.6487179487179,49.17808976740203,1.1134351949420427
600921,"Machado, Andres",2022,SI,330,95.0354545454545,53.47576247015768,1.1161643835616424
600921,"Machado, Andres",2022,FF,312,95.6487179487179,49.17808976740203,1.1134351949420427
600921,"Machado, Andres",2022,SI,330,95.0354545454545,53.47576247015768,1.1161643835616424
600944,"Paulino, David",2021,FF,21,94.49047619047619,33.12385837942664,1.0168498168498168
600968,"Rosario, Randy",2020,FF,12,92.17500000000001,55.56878287806969,0.9493150684931506
600968,"Rosario, Randy",2020,SI,34,91.74411764705881,59.34934246591841,0.9543916196615634
600968,"Rosario, Randy",2020,FF,12,92.17500000000001,55.56878287806969,0.9493150684931506
600968,"Rosario, Randy",2020,SI,34,91.74411764705881,59.34934246591841,0.9543916196615634
600986,"Vieira, Thyago",2024,FF,167,97.76107784431136,39.35067102402966,1.100071856287426
600986,"Vieira, Thyago",2024,SI,298,97.06241610738248,45.36643645444474,1.100080536912754
600986,"Vieira, Thyago",2024,FF,167,97.76107784431136,39.35067102402966,1.100071856287426
600986,"Vieira, Thyago",2024,SI,298,97.06241610738248,45.36643645444474,1.100080536912754
600986,"Vieira, Thyago",2023,SI,12,97.825,43.434530383151355,1.132
601713,"Pivetta, Nick",2022,FF,1572,93.42391857506381,32.82416847969561,1.0548131258054807
601713,"Pivetta, Nick",2021,FF,1423,94.7819395643008,31.474980189653905,1.034978233291649
601713,"Pivetta, Nick",2020,FF,141,92.85106382978724,38.328620647913624,1.0543243990052509
601713,"Pivetta, Nick",2023,FF,1204,94.61918604651164,31.418642918773628,1.0775510204081555
601713,"Pivetta, Nick",2024,FF,1160,93.93318965517233,30.804075879606014,1.0641737572771974
605121,"Anderson, Justin",2024,FF,308,96.02402597402596,52.16940702930814,1.0852467532467542
605121,"Anderson, Justin",2024,SI,137,94.81751824817523,50.34834893089903,1.089284671532847
605121,"Anderson, Justin",2024,FC,72,92.37083333333332,56.34259061723427,1.0724444444444448
605121,"Anderson, Justin",2024,FF,308,96.02402597402596,52.16940702930814,1.0852467532467542
605121,"Anderson, Justin",2024,SI,137,94.81751824817523,50.34834893089903,1.089284671532847
605121,"Anderson, Justin",2024,FC,72,92.37083333333332,56.34259061723427,1.0724444444444448
605121,"Anderson, Justin",2024,FF,308,96.02402597402596,52.16940702930814,1.0852467532467542
605121,"Anderson, Justin",2024,SI,137,94.81751824817523,50.34834893089903,1.089284671532847
605121,"Anderson, Justin",2024,FC,72,92.37083333333332,56.34259061723427,1.0724444444444448
605130,"Barlow, Scott",2023,FF,253,92.96442687747026,58.796810986960466,1.1372015810276677
605130,"Barlow, Scott",2023,SI,98,93.21734693877552,56.734276230963445,1.1408979591836739
605130,"Barlow, Scott",2022,FF,285,93.59578947368428,62.26233004833095,1.0956912280701772
605130,"Barlow, Scott",2022,SI,6,92.71666666666665,61.15793670074959,1.1146666666666667
605130,"Barlow, Scott",2023,FF,253,92.96442687747026,58.796810986960466,1.1372015810276677
605130,"Barlow, Scott",2023,SI,98,93.21734693877552,56.734276230963445,1.1408979591836739
605130,"Barlow, Scott",2021,FF,405,95.2748148148148,52.76249144905065,1.0890666666666693
605130,"Barlow, Scott",2024,FF,209,91.42918660287083,58.982524626378826,1.105377990430623
605130,"Barlow, Scott",2024,SI,137,91.06715328467156,57.168470581125504,1.1141605839416062
605130,"Barlow, Scott",2022,FF,285,93.59578947368428,62.26233004833095,1.0956912280701772
605130,"Barlow, Scott",2022,SI,6,92.71666666666665,61.15793670074959,1.1146666666666667
605130,"Barlow, Scott",2024,FF,209,91.42918660287083,58.982524626378826,1.105377990430623
605130,"Barlow, Scott",2024,SI,137,91.06715328467156,57.168470581125504,1.1141605839416062
605130,"Barlow, Scott",2020,FF,188,94.85585106382979,51.325771222622194,1.1130212765957455
605135,"Bassitt, Chris",2021,FF,459,93.23246187363833,50.25410567741756,0.9854511501570326
605135,"Bassitt, Chris",2021,SI,850,92.7467058823529,48.96024193296197,0.9894087089381209
605135,"Bassitt, Chris",2024,FF,133,92.61052631578949,54.4344758524991,1.0049018650522412
605135,"Bassitt, Chris",2024,SI,1205,92.50282157676351,53.480530367462244,1.0062100555046598
605135,"Bassitt, Chris",2023,FF,291,92.42474226804121,49.625899522157724,0.984388807069217
605135,"Bassitt, Chris",2023,SI,1234,91.8850891410049,50.65805846909171,0.9879307078658791
605135,"Bassitt, Chris",2023,FF,291,92.42474226804121,49.625899522157724,0.984388807069217
605135,"Bassitt, Chris",2023,SI,1234,91.8850891410049,50.65805846909171,0.9879307078658791
605135,"Bassitt, Chris",2020,FF,158,93.29240506329114,48.05667166365603,0.9942462600690436
605135,"Bassitt, Chris",2020,SI,361,92.64542936288086,45.59219547238579,1.0002086556103187
605135,"Bassitt, Chris",2022,FF,379,93.22559366754614,52.84020492771761,0.9674262413048677
605135,"Bassitt, Chris",2022,SI,966,92.77505175983454,51.02314258426514,0.9702186012745061
605135,"Bassitt, Chris",2024,FF,133,92.61052631578949,54.4344758524991,1.0049018650522412
605135,"Bassitt, Chris",2024,SI,1205,92.50282157676351,53.480530367462244,1.0062100555046598
605135,"Bassitt, Chris",2020,FF,158,93.29240506329114,48.05667166365603,0.9942462600690436
605135,"Bassitt, Chris",2020,SI,361,92.64542936288086,45.59219547238579,1.0002086556103187
605135,"Bassitt, Chris",2021,FF,459,93.23246187363833,50.25410567741756,0.9854511501570326
605135,"Bassitt, Chris",2021,SI,850,92.7467058823529,48.96024193296197,0.9894087089381209
605135,"Bassitt, Chris",2022,FF,379,93.22559366754614,52.84020492771761,0.9674262413048677
605135,"Bassitt, Chris",2022,SI,966,92.77505175983454,51.02314258426514,0.9702186012745061
605138,"Benjamin, Wes",2021,FF,201,91.30348258706469,36.83249874512852,0.9732150060508277
605138,"Benjamin, Wes",2020,FF,192,90.91458333333333,37.05819284704169,0.9473817567567567
605143,"Black, Ray",2020,FF,40,95.7325,61.7674838863079,1.0215999999999998
605151,"Bradley, Archie",2021,FF,433,94.03256351039266,47.079824444139284,1.0387139905190301
605151,"Bradley, Archie",2021,SI,215,93.87999999999994,46.157591835396055,1.0514320685434522
605151,"Bradley, Archie",2022,FF,90,93.6677777777778,48.083232399772825,1.0335087719298244
605151,"Bradley, Archie",2022,SI,84,93.16190476190478,47.01540434365678,1.0513157894736833
605151,"Bradley, Archie",2022,FF,90,93.6677777777778,48.083232399772825,1.0335087719298244
605151,"Bradley, Archie",2022,SI,84,93.16190476190478,47.01540434365678,1.0513157894736833
605151,"Bradley, Archie",2020,FF,165,94.18727272727276,45.89775888027428,1.004784688995214
605151,"Bradley, Archie",2020,SI,17,93.73529411764706,44.609216215552394,1.021671826625387
605151,"Bradley, Archie",2021,FF,433,94.03256351039266,47.079824444139284,1.0387139905190301
605151,"Bradley, Archie",2021,SI,215,93.87999999999994,46.157591835396055,1.0514320685434522
605151,"Bradley, Archie",2023,FF,67,92.95373134328358,48.905425058944175,1.043047918303221
605151,"Bradley, Archie",2023,SI,43,92.66279069767442,48.825171441923494,1.0608323133414934
605151,"Bradley, Archie",2023,FF,67,92.95373134328358,48.905425058944175,1.043047918303221
605151,"Bradley, Archie",2023,SI,43,92.66279069767442,48.825171441923494,1.0608323133414934
605151,"Bradley, Archie",2020,FF,165,94.18727272727276,45.89775888027428,1.004784688995214
605151,"Bradley, Archie",2020,SI,17,93.73529411764706,44.609216215552394,1.021671826625387
605154,"Brebbia, John",2021,FF,164,92.86158536585367,46.56594437904708,1.1108920815235543
605154,"Brebbia, John",2022,FF,504,94.36964285714292,47.684522869796034,1.0969993476842803
605154,"Brebbia, John",2024,FF,476,93.84789915966392,48.95185793809496,1.0839990790836895
605154,"Brebbia, John",2023,FF,308,94.45097402597406,45.47922544792945,1.1032378580323783
605155,"Brewer, Colten",2020,FF,7,93.95714285714284,40.95938862997942,1.006015037593985
605155,"Brewer, Colten",2020,FC,222,93.77162162162163,39.84454943530129,1.003413940256043
605155,"Brewer, Colten",2020,FF,7,93.95714285714284,40.95938862997942,1.006015037593985
